Form ID	Name	Editor Name	Value	Weight
0010CFA0	Glass Armorof Eminent Destruction	EnchArmorGlassCuirassDestruction04	900	7
00013938	Glass Boots	ArmorGlassBoots	190	2
000D536F	Glass Boots of Brawn	EnchArmorGlassBootsCarry04	190	2
000D5372	Glass Boots of Dwindling Flames	EnchArmorGlassBootsResistFire03	190	2
000D5375	Glass Boots of Dwindling Frost	EnchArmorGlassBootsResistFrost03	190	2
000D5378	Glass Boots of Dwindling Shock	EnchArmorGlassBootsResistShock03	190	2
0010DF75	Glass Boots of Eminent Sneaking	EnchArmorGlassBootsSneak04	190	2
0010DF8A	Glass Boots of Eminent Stamina	EnchArmorGlassBootsStamina04	190	2
0010DF76	Glass Boots of Extreme Sneaking	EnchArmorGlassBootsSneak05	190	2
0010DF8B	Glass Boots of Extreme Stamina	EnchArmorGlassBootsStamina05	190	2
000D5374	Glass Boots of Fire Abatement	EnchArmorGlassBootsResistFire05	190	2
000D5373	Glass Boots of Fire Suppression	EnchArmorGlassBootsResistFire04	190	2
000D5377	Glass Boots of Frost Abatement	EnchArmorGlassBootsResistFrost05	190	2
000D5376	Glass Boots of Frost Suppression	EnchArmorGlassBootsResistFrost04	190	2
0010DF74	Glass Boots of Major Sneaking	EnchArmorGlassBootsSneak03	190	2
0010DF89	Glass Boots of Major Stamina	EnchArmorGlassBootsStamina03	190	2
000D5371	Glass Boots of Muffling	EnchArmorGlassBootsMuffle	190	2
000D537A	Glass Boots of Shock Abatement	EnchArmorGlassBootsResistShock05	190	2
000D5379	Glass Boots of Shock Suppression	EnchArmorGlassBootsResistShock04	190	2
000D536E	Glass Boots of Strength	EnchArmorGlassBootsCarry03	190	2
000D5370	Glass Boots of the Ox	EnchArmorGlassBootsCarry05	190	2
0001393A	Glass Gauntlets	ArmorGlassGauntlets	190	2
000D5398	Glass Gauntlets of Eminent Alchemy	EnchArmorGlassGauntletsAlchemy04	190	2
000D53AD	Glass Gauntlets of Eminent Archery	EnchArmorGlassGauntletsMarksman04	190	2
000FCEF5	Glass Gauntlets of Eminent Deft Hands	EnchArmorGlassGauntletsPickpocket04	190	2
000FCEF2	Glass Gauntlets of Eminent Lockpicking	EnchArmorGlassGauntletsLockpicking04	190	2
000D53B6	Glass Gauntlets of Eminent Smithing	EnchArmorGlassGauntletsSmithing04	190	2
000D53BC	Glass Gauntlets of Eminent Sure Grip	EnchArmorGlassGauntletsTwoHanded04	190	2
000D53B0	Glass Gauntlets of Eminent Wielding	EnchArmorGlassGauntletsOneHanded04	190	2
000D5399	Glass Gauntlets of Extreme Alchemy	EnchArmorGlassGauntletsAlchemy05	190	2
000D53AE	Glass Gauntlets of Extreme Archery	EnchArmorGlassGauntletsMarksman05	190	2
000FCEF6	Glass Gauntlets of Extreme Deft Hands	EnchArmorGlassGauntletsPickpocket05	190	2
000FCEF3	Glass Gauntlets of Extreme Lockpicking	EnchArmorGlassGauntletsLockpicking05	190	2
000D53B7	Glass Gauntlets of Extreme Smithing	EnchArmorGlassGauntletsSmithing05	190	2
000D53BD	Glass Gauntlets of Extreme Sure Grip	EnchArmorGlassGauntletsTwoHanded05	190	2
000D53B1	Glass Gauntlets of Extreme Wielding	EnchArmorGlassGauntletsOneHanded05	190	2
000D5397	Glass Gauntlets of Major Alchemy	EnchArmorGlassGauntletsAlchemy03	190	2
000D53AC	Glass Gauntlets of Major Archery	EnchArmorGlassGauntletsMarksman03	190	2
000FCEF4	Glass Gauntlets of Major Deft Hands	EnchArmorGlassGauntletsPickpocket03	190	2
000FCEF1	Glass Gauntlets of Major Lockpicking	EnchArmorGlassGauntletsLockpicking03	190	2
000D53B5	Glass Gauntlets of Major Smithing	EnchArmorGlassGauntletsSmithing03	190	2
000D53BB	Glass Gauntlets of Major Sure Grip	EnchArmorGlassGauntletsTwoHanded03	190	2
000D53AF	Glass Gauntlets of Major Wielding	EnchArmorGlassGauntletsOneHanded03	190	2
0001393B	Glass Helmet	ArmorGlassHelmet	450	2
000D53BF	Glass Helmet of Eminent Alchemy	EnchArmorGlassHelmetAlchemy04	450	2
000D53C2	Glass Helmet of Eminent Alteration	EnchArmorGlassHelmetAlteration04	450	2
000D53D4	Glass Helmet of Eminent Archery	EnchArmorGlassHelmetMarksman04	450	2
000D53C5	Glass Helmet of Eminent Conjuring	EnchArmorGlassHelmetConjuration04	450	2
000D53C8	Glass Helmet of Eminent Destruction	EnchArmorGlassHelmetDestruction04	450	2
000D53CE	Glass Helmet of Eminent Illusion	EnchArmorGlassHelmetIllusion04	450	2
000D53D1	Glass Helmet of Eminent Magicka	EnchArmorGlassHelmetMagicka04	450	2
000D53D7	Glass Helmet of Eminent Restoration	EnchArmorGlassHelmetRestoration04	450	2
000D53C0	Glass Helmet of Extreme Alchemy	EnchArmorGlassHelmetAlchemy05	450	2
000D53C3	Glass Helmet of Extreme Alteration	EnchArmorGlassHelmetAlteration05	450	2
000D53D5	Glass Helmet of Extreme Archery	EnchArmorGlassHelmetMarksman05	450	2
000D53C6	Glass Helmet of Extreme Conjuring	EnchArmorGlassHelmetConjuration05	450	2
000D53C9	Glass Helmet of Extreme Destruction	EnchArmorGlassHelmetDestruction05	450	2
000D53CF	Glass Helmet of Extreme Illusion	EnchArmorGlassHelmetIllusion05	450	2
000D53D2	Glass Helmet of Extreme Magicka	EnchArmorGlassHelmetMagicka05	450	2
000D53D8	Glass Helmet of Extreme Restoration	EnchArmorGlassHelmetRestoration05	450	2
000D53BE	Glass Helmet of Major Alchemy	EnchArmorGlassHelmetAlchemy03	450	2
000D53C1	Glass Helmet of Major Alteration	EnchArmorGlassHelmetAlteration03	450	2
000D53D3	Glass Helmet of Major Archery	EnchArmorGlassHelmetMarksman03	450	2
000D53C4	Glass Helmet of Major Conjuring	EnchArmorGlassHelmetConjuration03	450	2
000D53C7	Glass Helmet of Major Destruction	EnchArmorGlassHelmetDestruction03	450	2
000D53CD	Glass Helmet of Major Illusion	EnchArmorGlassHelmetIllusion03	450	2
000D53D0	Glass Helmet of Major Magicka	EnchArmorGlassHelmetMagicka03	450	2
000D53D6	Glass Helmet of Major Restoration	EnchArmorGlassHelmetRestoration03	450	2
000FE2DA	Glass Helmet of Recharging	EnchArmorGlassHelmetMagickaRate03	450	2
000FE2DB	Glass Helmet of Replenishing	EnchArmorGlassHelmetMagickaRate04	450	2
000D53D9	Glass Helmet of Waterbreathing	EnchArmorGlassHelmetWaterbreathing	450	2
0001393C	Glass Shield	ArmorGlassShield	450	6
000D53DD	Glass Shield of Dwindling Fire	EnchArmorGlassShieldResistFire03	450	6
000D53E0	Glass Shield of Dwindling Frost	EnchArmorGlassShieldResistFrost03	450	6
0010DFB3	Glass Shield of Dwindling Magic	EnchArmorGlassShieldResistMagic03	450	6
000D53E3	Glass Shield of Dwindling Shock	EnchArmorGlassShieldResistShock03	450	6
000D53DB	Glass Shield of Eminent Blocking	EnchArmorGlassShieldBlock04	450	6
000D53DC	Glass Shield of Extreme Blocking	EnchArmorGlassShieldBlock05	450	6
000D53DF	Glass Shield of Fire Abatement	EnchArmorGlassShieldResistFire05	450	6
000D53DE	Glass Shield of Fire Suppression	EnchArmorGlassShieldResistFire04	450	6
000D53E2	Glass Shield of Frost Abatement	EnchArmorGlassShieldResistFrost05	450	6
000D53E1	Glass Shield of Frost Suppression	EnchArmorGlassShieldResistFrost04	450	6
0010DFB5	Glass Shield of Magic Abatement	EnchArmorGlassShieldResistMagic05	450	6
0010DFB4	Glass Shield of Magic Suppression	EnchArmorGlassShieldResistMagic04	450	6
000D53DA	Glass Shield of Major Blocking	EnchArmorGlassShieldBlock03	450	6
000D53E5	Glass Shield of Shock Abatement	EnchArmorGlassShieldResistShock05	450	6
000D53E4	Glass Shield of Shock Suppression	EnchArmorGlassShieldResistShock04	450	6
000261C1	Gloves	ClothesFarmGloves03	1	0.5
0010A06A	Gloves of the Pugilist	dunRatwayBrawlerGloves	5	2
0001672F	Gold and Emerald Circlet	ClothesCirclet08	500	2
000166FD	Gold and Ruby Circlet	ClothesCirclet03	450	2
000877F1	Gold Diamond Necklace	JewelryNecklaceGoldDiamond	1200	0.5
000877C9	Gold Diamond Ring	JewelryRingGoldDiamond	900	0.25
000877CA	Gold Emerald Ring	JewelryRingGoldEmerald	700	0.25
00087835	Gold Jeweled Necklace	JewelryNecklaceGoldGems	485	0.5
000877D5	Gold Necklace	JewelryNecklaceGold	120	0.5
040376EF	Gold Necklace	DLC2HeartstoneNecklace	120	0.5
0001CF2B	Gold Ring	JewelryRingGold	75	0.25
000877DC	Gold Ruby Necklace	JewelryNecklaceGoldRuby	550	0.5
000877CB	Gold Sapphire Ring	JewelryRingGoldSapphire	500	0.25
0010CFF0	Green Robes	ClothesMonkRobesColorGreen	5	1
0010CFF1	Grey Robes	ClothesMonkRobesColorGrey	5	1
00036A46	Greybeard's Boots	ClothesRobesGreybeardBoots	5	0
00036A45	Greybeard's Hood	ClothesRobesGreybeardHood	5	0
00036A44	Greybeard's Robes	ClothesRobesGreybeardTunic	10	5
0006BBB5	Grosta's Necklace	HMDNecklace	30	0.5
000E35D7	Guild Master's Armor	ArmorThievesGuildLeaderCuirass	300	10
001092B5	Guild Master's Armor	ArmorThievesGuildLeaderCuirassMercer	300	10
000E35D6	Guild Master's Boots	ArmorThievesGuildLeaderBoots	100	2
001092B4	Guild Master's Boots	ArmorThievesGuildLeaderBootsMercer	100	2
000E35D8	Guild Master's Gloves	ArmorThievesGuildLeaderGauntlets	100	2
001092B6	Guild Master's Gloves	ArmorThievesGuildLeaderGauntletsMercer	100	2
000E35D9	Guild Master's Hood	ArmorThievesGuildLeaderHelmet	200	3
0007BC19	Hammerfell Garb	ClothesRedguardClothes	5	1
000330B3	Hat	ClothesFarmHat01	1	0.5
000209AA	Hat	ClothesFarmHat02	1	0.5
000330BC	Hat	ClothesFarmHat03	1	0.5
0004223B	Hat	ClothesMerchantHat	4	0.5
000940D5	Helm of Winterhold	FavorHelmofWinterhold	125	5
000295F3	Helm of Yngol	DunYngolBarrowSteelPlateHelmet	165	8
000EAFD1	Helmet of the Old Gods	MS02ForswornHelmet	50	1
000F9649	Herebane's Fortress	dunRRHerebanesFortress	115	4
00061CC1	Hevnoraak	ArmorDragonPriestMaskIronHelmet	320	9
00013911	Hide Armor	ArmorHideCuirass	50	5
0010CFA9	Hide Armor of Alteration	EnchArmorHideCuirassAlteration02	50	5
0010CFAC	Hide Armor of Conjuring	EnchArmorHideCuirassConjuration02	50	5
0010CFAF	Hide Armor of Destruction	EnchArmorHideCuirassDestruction02	50	5
000AD491	Hide Armor of Health	EnchArmorHideCuirassHealth02	50	5
0010CFB2	Hide Armor of Illusion	EnchArmorHideCuirassIllusion02	50	5
0010CFAA	Hide Armor of Major Alteration	EnchArmorHideCuirassAlteration03	50	5
0010CFAD	Hide Armor of Major Conjuring	EnchArmorHideCuirassConjuration03	50	5
0010CFB0	Hide Armor of Major Destruction	EnchArmorHideCuirassDestruction03	50	5
000AD492	Hide Armor of Major Health	EnchArmorHideCuirassHealth03	50	5
0010CFB3	Hide Armor of Major Illusion	EnchArmorHideCuirassIllusion03	50	5
0010CFB6	Hide Armor of Major Restoration	EnchArmorHideCuirassRestoration03	50	5
0010CFA8	Hide Armor of Minor Alteration	EnchArmorHideCuirassAlteration01	50	5
0010CFAB	Hide Armor of Minor Conjuring	EnchArmorHideCuirassConjuration01	50	5
0010CFAE	Hide Armor of Minor Destruction	EnchArmorHideCuirassDestruction01	50	5
0007A13B	Hide Armor of Minor Health	EnchArmorHideCuirassHealth01	50	5
0010CFB1	Hide Armor of Minor Illusion	EnchArmorHideCuirassIllusion01	50	5
0010CFB4	Hide Armor of Minor Restoration	EnchArmorHideCuirassRestoration01	50	5
0010CFB5	Hide Armor of Restoration	EnchArmorHideCuirassRestoration02	50	5
000AD495	Hide Armor of the Major Squire	EnchArmorHideCuirassLightArmor03	50	5
0007A13C	Hide Armor of the Minor Squire	EnchArmorHideCuirassLightArmor01	50	5
000AD494	Hide Armor of the Squire	EnchArmorHideCuirassLightArmor02	50	5
00013910	Hide Boots	ArmorHideBoots	10	1
000AD48A	Hide Boots of Dwindling Flames	EnchArmorHideBootsResistFire03	10	1
000AD48C	Hide Boots of Dwindling Frost	EnchArmorHideBootsResistFrost03	10	1
000AD48E	Hide Boots of Dwindling Shock	EnchArmorHideBootsResistShock03	10	1
000AD451	Hide Boots of Hauling	EnchArmorHideBootsCarry02	10	1
0007A135	Hide Boots of Lifting	EnchArmorHideBootsCarry01	10	1
000AD490	Hide Boots of Major Sneaking	EnchArmorHideBootsSneak03	10	1
0010DF8E	Hide Boots of Major Stamina	EnchArmorHideBootsStamina03	10	1
0007A139	Hide Boots of Minor Sneaking	EnchArmorHideBootsSneak01	10	1
0010DF8C	Hide Boots of Minor Stamina	EnchArmorHideBootsStamina01	10	1
0007A136	Hide Boots of Resist Fire	EnchArmorHideBootsResistFire01	10	1
0007A137	Hide Boots of Resist Frost	EnchArmorHideBootsResistFrost01	10	1
0007A138	Hide Boots of Resist Shock	EnchArmorHideBootsResistShock01	10	1
000AD48F	Hide Boots of Sneaking	EnchArmorHideBootsSneak02	10	1
0010DF8D	Hide Boots of Stamina	EnchArmorHideBootsStamina02	10	1
000AD452	Hide Boots of Strength	EnchArmorHideBootsCarry03	10	1
000AD489	Hide Boots of Waning Fire	EnchArmorHideBootsResistFire02	10	1
000AD48B	Hide Boots of Waning Frost	EnchArmorHideBootsResistFrost02	10	1
000AD48D	Hide Boots of Waning Shock	EnchArmorHideBootsResistShock02	10	1
00013912	Hide Bracers	ArmorHideGauntlets	10	1
0200CFB2	Hide Bracers	DLC1LD_ArmorHideGauntletsNP	10	1
0008B680	Hide Bracers of Alchemy	EnchArmorHideGauntletsAlchemy02	10	1
000AD4AF	Hide Bracers of Archery	EnchArmorHideGauntletsMarksman02	10	1
000AD4B3	Hide Bracers of Deft Hands	EnchArmorHideGauntletsPickpocket02	10	1
000AD4AD	Hide Bracers of Lockpicking	EnchArmorHideGauntletsLockpicking02	10	1
000AD4B4	Hide Bracers of Major Deft Hands	EnchArmorHideGauntletsPickpocket03	10	1
000AD4AE	Hide Bracers of Major Lockpicking	EnchArmorHideGauntletsLockpicking03	10	1
000AD4B8	Hide Bracers of Major Smithing	EnchArmorHideGauntletsSmithing03	10	1
000AD4BA	Hide Bracers of Major Sure Grip	EnchArmorHideGauntletsTwoHanded03	10	1
000AD4B2	Hide Bracers of Major Wielding	EnchArmorHideGauntletsOneHanded03	10	1
0008B67F	Hide Bracers of Minor Alchemy	EnchArmorHideGauntletsAlchemy01	10	1
0007A14A	Hide Bracers of Minor Archery	EnchArmorHideGauntletsMarksman01	10	1
0007A14C	Hide Bracers of Minor Deft Hands	EnchArmorHideGauntletsPickpocket01	10	1
0007A149	Hide Bracers of Minor Lockpicking	EnchArmorHideGauntletsLockpicking01	10	1
0007A14E	Hide Bracers of Minor Smithing	EnchArmorHideGauntletsSmithing01	10	1
0007A14F	Hide Bracers of Minor Sure Grip	EnchArmorHideGauntletsTwoHanded01	10	1
0007A14B	Hide Bracers of Minor Wielding	EnchArmorHideGauntletsOneHanded01	10	1
000AD4B7	Hide Bracers of Smithing	EnchArmorHideGauntletsSmithing02	10	1
000AD4B9	Hide Bracers of Sure Grip	EnchArmorHideGauntletsTwoHanded02	10	1
000AD4B1	Hide Bracers of Wielding	EnchArmorHideGauntletsOneHanded02	10	1
00013913	Hide Helmet	ArmorHideHelmet	25	2
0008B668	Hide Helmet of Alchemy	EnchArmorHideHelmetAlchemy02	25	2
000AD4BB	Hide Helmet of Alteration	EnchArmorHideHelmetAlteration02	25	2
000AD4C7	Hide Helmet of Archery	EnchArmorHideHelmetMarksman02	25	2
000AD4BD	Hide Helmet of Conjuring	EnchArmorHideHelmetConjuration02	25	2
000AD4BF	Hide Helmet of Destruction	EnchArmorHideHelmetDestruction02	25	2
000AD4C3	Hide Helmet of Illusion	EnchArmorHideHelmetIllusion02	25	2
000AD4C5	Hide Helmet of Magicka	EnchArmorHideHelmetMagicka02	25	2
0008B669	Hide Helmet of Major Alchemy	EnchArmorHideHelmetAlchemy03	25	2
000AD4BC	Hide Helmet of Major Alteration	EnchArmorHideHelmetAlteration03	25	2
000AD4C8	Hide Helmet of Major Archery	EnchArmorHideHelmetMarksman03	25	2
000AD4BE	Hide Helmet of Major Conjuring	EnchArmorHideHelmetConjuration03	25	2
000AD4C0	Hide Helmet of Major Destruction	EnchArmorHideHelmetDestruction03	25	2
000AD4C4	Hide Helmet of Major Illusion	EnchArmorHideHelmetIllusion03	25	2
000AD4C6	Hide Helmet of Major Magicka	EnchArmorHideHelmetMagicka03	25	2
000AD4CA	Hide Helmet of Major Restoration	EnchArmorHideHelmetRestoration03	25	2
0008B667	Hide Helmet of Minor Alchemy	EnchArmorHideHelmetAlchemy01	25	2
0007A150	Hide Helmet of Minor Alteration	EnchArmorHideHelmetAlteration01	25	2
0007A157	Hide Helmet of Minor Archery	EnchArmorHideHelmetMarksman01	25	2
0007A151	Hide Helmet of Minor Conjuring	EnchArmorHideHelmetConjuration01	25	2
0007A152	Hide Helmet of Minor Destruction	EnchArmorHideHelmetDestruction01	25	2
0007A154	Hide Helmet of Minor Illusion	EnchArmorHideHelmetIllusion01	25	2
0007A155	Hide Helmet of Minor Magicka	EnchArmorHideHelmetMagicka01	25	2
0007A158	Hide Helmet of Minor Restoration	EnchArmorHideHelmetRestoration01	25	2
000AD4C9	Hide Helmet of Restoration	EnchArmorHideHelmetRestoration02	25	2
00013914	Hide Shield	ArmorHideShield	25	4
000AD4CB	Hide Shield of Blocking	EnchArmorHideShieldBlock02	25	4
000AD4CE	Hide Shield of Dwindling Flames	EnchArmorHideShieldResistFire03	25	4
000AD4D0	Hide Shield of Dwindling Frost	EnchArmorHideShieldResistFrost03	25	4
0010DFB8	Hide Shield of Dwindling Magic	EnchArmorHideShieldResistMagic03	25	4
000AD4D2	Hide Shield of Dwindling Shock	EnchArmorHideShieldResistShock03	25	4
000AD4CC	Hide Shield of Major Blocking	EnchArmorHideShieldBlock03	25	4
0007A159	Hide Shield of Minor Blocking	EnchArmorHideShieldBlock01	25	4
0007A15C	Hide Shield of Resist Fire	EnchArmorHideShieldResistFire01	25	4
0007A15B	Hide Shield of Resist Frost	EnchArmorHideShieldResistFrost01	25	4
0010DFB6	Hide Shield of Resist Magic	EnchArmorHideShieldResistMagic01	25	4
0007A15A	Hide Shield of Resist Shock	EnchArmorHideShieldResistShock01	25	4
000AD4CD	Hide Shield of Waning Fire	EnchArmorHideShieldResistFire02	25	4
000AD4CF	Hide Shield of Waning Frost	EnchArmorHideShieldResistFrost02	25	4
0010DFB7	Hide Shield of Waning Magic	EnchArmorHideShieldResistMagic02	25	4
000AD4D1	Hide Shield of Waning Shock	EnchArmorHideShieldResistShock02	25	4
00021520	Hjaalmarch Guard's Armor	ArmorGuardCuirassHjaalmarch	75	6
0002161B	Hjaalmarch Guard's Helmet	ArmorGuardHelmetFullHjaalmarch	35	2
000214EF	Hjaalmarch Guard's Shield	ArmorGuardShieldHjaalmarch	40	3
0010710C	Hooded Black Mage Robes	ClothesWarlockRobesHooded	5	1
00107108	Hooded Black Robes	ClothesRobesBlackHooded	5	1
0010710A	Hooded Blue Robes	ClothesRobesBlueHooded	5	1
0010CFE4	Hooded Brown Robes	ClothesMonkRobesColorBrownHooded	5	1
0010CFEC	Hooded Green Robes	ClothesMonkRobesColorGreenHooded	5	1
0010CFEA	Hooded Grey Robes	ClothesMonkRobesColorGreyHooded	5	1
0010710B	Hooded Mage Robes	TemplateClothesMageRobesApprenticeHooded	5	1
00107109	Hooded Mage Robes	TemplateClothesMageRobesCommonHooded	10	1
00107106	Hooded Monk Robes	ClothesMonkRobesHooded	5	1
0010710D	Hooded Necromancer Robes	ClothesNecromancerRobesHooded	5	1
0010CFEB	Hooded Red Robes	ClothesMonkRobesColorRedHooded	5	1
0010C698	Hooded Thalmor Robes	ClothesThalmorRobesHooded	10	5
00064B71	Hrolfdir's Shield	FavorIgmundShield	60	12
000D5047	Ilas-Tei's Ring	POIMageIlasTeisRing	40	0.25
000136D5	Imperial Armor	ArmorImperialCuirass	100	35
0401A574	Imperial Armor	DLC2RR01FalxCuirass	100	35
000AD4F0	Imperial Armor of Dwindling Frost	EnchArmorImperialCuirassResistFrost03	275	35
000B971D	Imperial Armor of Health	EnchArmorImperialLightCuirassHealth02	75	6
000AD4E9	Imperial Armor of Health	EnchArmorImperialCuirassHealth02	275	35
000B971E	Imperial Armor of Major Health	EnchArmorImperialLightCuirassHealth03	75	6
000AD4EA	Imperial Armor of Major Health	EnchArmorImperialCuirassHealth03	275	35
000B971C	Imperial Armor of Minor Health	EnchArmorImperialLightCuirassHealth01	75	6
000ACCC0	Imperial Armor of Minor Health	EnchArmorImperialCuirassHealth01	275	35
000AD4EB	Imperial Armor of the Knight	EnchArmorImperialCuirassHeavyArmor02	275	35
000AD4EC	Imperial Armor of the Major Knight	EnchArmorImperialCuirassHeavyArmor03	275	35
000B9721	Imperial Armor of the Major Squire	EnchArmorImperialLightCuirassLightArmor03	75	6
000ACCC1	Imperial Armor of the Minor Knight	EnchArmorImperialCuirassHeavyArmor01	275	35
000B971F	Imperial Armor of the Minor Squire	EnchArmorImperialLightCuirassLightArmor01	75	6
000B9720	Imperial Armor of the Squire	EnchArmorImperialLightCuirassLightArmor02	75	6
000136D6	Imperial Boots	ArmorImperialBoots	20	8
0401A573	Imperial Boots	DLC2RR01FalxBoots	20	8
000B9712	Imperial Boots of Dwindling Flames	EnchArmorImperialLightBootsResistFire03	15	2
000AD4E2	Imperial Boots of Dwindling Flames	EnchArmorImperialBootsResistFire03	55	8
000B9715	Imperial Boots of Dwindling Frost	EnchArmorImperialLightBootsResistFrost03	15	2
000AD4E4	Imperial Boots of Dwindling Frost	EnchArmorImperialBootsResistFrost03	55	8
000B9718	Imperial Boots of Dwindling Shock	EnchArmorImperialLightBootsResistShock03	15	2
000AD4E6	Imperial Boots of Dwindling Shock	EnchArmorImperialBootsResistShock03	55	8
000B970E	Imperial Boots of Hauling	EnchArmorImperialLightBootsCarry02	15	2
000AD4DF	Imperial Boots of Hauling	EnchArmorImperialBootsCarry02	55	8
000B970D	Imperial Boots of Lifting	EnchArmorImperialLightBootsCarry01	15	2
000ACCBB	Imperial Boots of Lifting	EnchArmorImperialBootsCarry01	55	8
000B971B	Imperial Boots of Major Sneaking	EnchArmorImperialLightBootsSneak03	15	2
000AD4E8	Imperial Boots of Major Sneaking	EnchArmorImperialBootsSneak03	55	8
000B9719	Imperial Boots of Minor Sneaking	EnchArmorImperialLightBootsSneak01	15	2
000ACCBF	Imperial Boots of Minor Sneaking	EnchArmorImperialBootsSneak01	55	8
000B9710	Imperial Boots of Resist Fire	EnchArmorImperialLightBootsResistFire01	15	2
000ACCBC	Imperial Boots of Resist Fire	EnchArmorImperialBootsResistFire01	55	8
000B9713	Imperial Boots of Resist Frost	EnchArmorImperialLightBootsResistFrost01	15	2
000ACCBD	Imperial Boots of Resist Frost	EnchArmorImperialBootsResistFrost01	55	8
000B9716	Imperial Boots of Resist Shock	EnchArmorImperialLightBootsResistShock01	15	2
000ACCBE	Imperial Boots of Resist Shock	EnchArmorImperialBootsResistShock01	55	8
000B971A	Imperial Boots of Sneaking	EnchArmorImperialLightBootsSneak02	15	2
